order_id,farmer_id,season,order_date,deadline,principal_cents,service_fee_cents,total_due_cents
O-01359,F-00683,2025A,2025-01-24,2025-09-30,1527000,183240,1710240
O-01360,F-00684,2025A,2025-02-19,2025-09-30,691000,82920,773920
O-01361,F-00684,2026A,2026-01-23,2026-09-30,2472000,296640,2768640
O-01362,F-00684,2025B,2025-07-27,2026-02-28,838000,100560,938560
O-01363,F-00685,2026A,2026-02-05,2026-09-30,1761000,211320,1972320
O-01364,F-00686,2025B,2025-08-05,2026-02-28,2718000,326160,3044160
O-01365,F-00686,2025A,2025-02-05,2025-09-30,1701000,204120,1905120
O-01366,F-00687,2025A,2025-02-07,2025-09-30,510000,61200,571200
O-01367,F-00688,2026A,2026-02-11,2026-09-30,2003000,240360,2243360
O-01368,F-00688,2025B,2025-07-16,2026-02-28,2025000,243000,2268000
O-01369,F-00689,2025A,2025-02-10,2025-09-30,2159000,259080,2418080
O-01370,F-00689,2026A,2026-01-27,2026-09-30,1472000,176640,1648640
O-01371,F-00689,2025B,2025-07-08,2026-02-28,689000,82680,771680
O-01372,F-00690,2026A,2026-01-13,2026-09-30,2302000,276240,2578240
O-01373,F-00690,2025A,2025-02-09,2025-09-30,1463000,175560,1638560
O-01374,F-00691,2025A,2025-01-19,2025-09-30,3127000,375240,3502240
O-01375,F-00691,2026A,2026-02-05,2026-09-30,2600500,312060,2912560
O-01376,F-00692,2026A,2026-02-03,2026-09-30,3967000,476040,4443040
O-01377,F-00692,2025A,2025-02-04,2025-09-30,450000,54000,504000
O-01378,F-00692,2025B,2025-07-07,2026-02-28,877500,105300,982800
O-01379,F-00693,2026A,2026-01-12,2026-09-30,1970000,236400,2206400
O-01380,F-00693,2025B,2025-07-09,2026-02-28,1583000,189960,1772960
O-01381,F-00693,2025A,2025-01-31,2025-09-30,1258000,150960,1408960
O-01382,F-00694,2025A,2025-01-28,2025-09-30,1420000,170400,1590400
O-01383,F-00695,2026A,2026-01-29,2026-09-30,3140000,376800,3516800
O-01384,F-00696,2026A,2026-02-05,2026-09-30,233500,28020,261520
O-01385,F-00697,2025B,2025-07-26,2026-02-28,781000,93720,874720
O-01386,F-00697,2026A,2026-01-26,2026-09-30,2591000,310920,2901920
O-01387,F-00697,2025A,2025-02-11,2025-09-30,2395000,287400,2682400
O-01388,F-00698,2025A,2025-02-11,2025-09-30,214000,25680,239680
O-01389,F-00698,2025B,2025-07-12,2026-02-28,1340000,160800,1500800
O-01390,F-00698,2026A,2026-01-19,2026-09-30,2157000,258840,2415840
O-01391,F-00699,2025A,2025-01-20,2025-09-30,1764000,211680,1975680
O-01392,F-00699,2025B,2025-07-23,2026-02-28,2508000,300960,2808960
O-01393,F-00699,2026A,2026-01-19,2026-09-30,695000,83400,778400
O-01394,F-00700,2026A,2026-01-23,2026-09-30,1137000,136440,1273440
O-01395,F-00701,2025A,2025-02-11,2025-09-30,2393000,287160,2680160
O-01396,F-00701,2025B,2025-07-11,2026-02-28,423000,50760,473760
O-01397,F-00701,2026A,2026-02-18,2026-09-30,4581000,549720,5130720
O-01398,F-00702,2025B,2025-07-27,2026-02-28,2249000,269880,2518880
O-01399,F-00702,2026A,2026-01-14,2026-09-30,1662000,199440,1861440
O-01400,F-00703,2025A,2025-02-04,2025-09-30,2006000,240720,2246720
O-01401,F-00703,2026A,2026-02-07,2026-09-30,1738000,208560,1946560
O-01402,F-00704,2026A,2026-02-03,2026-09-30,1468500,176220,1644720
O-01403,F-00705,2025B,2025-08-06,2026-02-28,2589000,310680,2899680
O-01404,F-00706,2026A,2026-01-30,2026-09-30,988500,118620,1107120
O-01405,F-00706,2025B,2025-07-02,2026-02-28,1970000,236400,2206400
O-01406,F-00707,2026A,2026-01-29,2026-09-30,618500,74220,692720
O-01407,F-00707,2025B,2025-07-16,2026-02-28,171500,20580,192080
O-01408,F-00708,2026A,2026-01-13,2026-09-30,655000,78600,733600
O-01409,F-00708,2025B,2025-07-11,2026-02-28,2085000,250200,2335200
O-01410,F-00708,2025A,2025-02-01,2025-09-30,123000,14760,137760
O-01411,F-00709,2025B,2025-07-13,2026-02-28,644000,77280,721280
O-01412,F-00709,2026A,2026-02-09,2026-09-30,657500,78900,736400
O-01413,F-00710,2025A,2025-01-16,2025-09-30,1272000,152640,1424640
O-01414,F-00711,2026A,2026-02-10,2026-09-30,214000,25680,239680
O-01415,F-00712,2026A,2026-02-18,2026-09-30,476000,57120,533120
O-01416,F-00713,2025A,2025-02-17,2025-09-30,1092000,131040,1223040
O-01417,F-00713,2026A,2026-02-14,2026-09-30,1911000,229320,2140320
O-01418,F-00714,2025A,2025-02-03,2025-09-30,3308000,396960,3704960
O-01419,F-00715,2025B,2025-07-08,2026-02-28,1883000,225960,2108960
O-01420,F-00715,2026A,2026-02-14,2026-09-30,1880000,225600,2105600
O-01421,F-00716,2025A,2025-02-13,2025-09-30,1779000,213480,1992480
O-01422,F-00716,2026A,2026-01-30,2026-09-30,620000,74400,694400
O-01423,F-00717,2026A,2026-02-09,2026-09-30,3838000,460560,4298560
O-01424,F-00718,2026A,2026-02-09,2026-09-30,1686000,202320,1888320
O-01425,F-00718,2025A,2025-02-24,2025-09-30,1441000,172920,1613920
O-01426,F-00718,2025B,2025-07-17,2026-02-28,2100000,252000,2352000
O-01427,F-00719,2025B,2025-07-18,2026-02-28,684000,82080,766080
O-01428,F-00719,2026A,2026-01-30,2026-09-30,1411000,169320,1580320
O-01429,F-00719,2025A,2025-02-22,2025-09-30,889500,106740,996240
O-01430,F-00720,2026A,2026-01-29,2026-09-30,1870000,224400,2094400
O-01431,F-00720,2025B,2025-07-03,2026-02-28,2589000,310680,2899680
O-01432,F-00720,2025A,2025-02-08,2025-09-30,1158000,138960,1296960
O-01433,F-00721,2026A,2026-01-27,2026-09-30,1008000,120960,1128960
O-01434,F-00721,2025A,2025-01-25,2025-09-30,459000,55080,514080
O-01435,F-00721,2025B,2025-07-29,2026-02-28,898000,107760,1005760
O-01436,F-00722,2025A,2025-02-20,2025-09-30,1470000,176400,1646400
O-01437,F-00722,2026A,2026-02-06,2026-09-30,2357000,282840,2639840
O-01438,F-00722,2025B,2025-07-10,2026-02-28,562500,67500,630000
O-01439,F-00723,2025B,2025-07-15,2026-02-28,1915000,229800,2144800
O-01440,F-00723,2025A,2025-01-26,2025-09-30,1164000,139680,1303680
O-01441,F-00724,2025A,2025-01-17,2025-09-30,1471000,176520,1647520
O-01442,F-00724,2025B,2025-08-06,2026-02-28,364000,43680,407680
O-01443,F-00725,2025B,2025-07-15,2026-02-28,1558000,186960,1744960
O-01444,F-00725,2026A,2026-01-30,2026-09-30,1381000,165720,1546720
O-01445,F-00725,2025A,2025-02-10,2025-09-30,2641000,316920,2957920
O-01446,F-00726,2025B,2025-07-13,2026-02-28,1996000,239520,2235520
O-01447,F-00726,2026A,2026-02-12,2026-09-30,716000,85920,801920
O-01448,F-00727,2026A,2026-01-30,2026-09-30,1135000,136200,1271200
O-01449,F-00727,2025A,2025-02-12,2025-09-30,588000,70560,658560
O-01450,F-00728,2026A,2026-01-18,2026-09-30,683000,81960,764960
O-01451,F-00728,2025A,2025-02-16,2025-09-30,2664500,319740,2984240
O-01452,F-00729,2025A,2025-02-09,2025-09-30,3490000,418800,3908800
O-01453,F-00729,2025B,2025-07-21,2026-02-28,1973000,236760,2209760
O-01454,F-00730,2025B,2025-07-23,2026-02-28,2059000,247080,2306080
O-01455,F-00730,2026A,2026-01-28,2026-09-30,1307500,156900,1464400
O-01456,F-00731,2025A,2025-02-24,2025-09-30,2419000,290280,2709280
O-01457,F-00731,2026A,2026-01-31,2026-09-30,319500,38340,357840
O-01458,F-00732,2025A,2025-02-24,2025-09-30,3094000,371280,3465280
O-01459,F-00732,2026A,2026-01-30,2026-09-30,2273000,272760,2545760
O-01460,F-00732,2025B,2025-07-11,2026-02-28,988500,118620,1107120
O-01461,F-00733,2026A,2026-01-14,2026-09-30,1059000,127080,1186080
O-01462,F-00733,2025A,2025-02-22,2025-09-30,1371000,164520,1535520
O-01463,F-00733,2025B,2025-07-30,2026-02-28,692000,83040,775040
O-01464,F-00734,2025B,2025-07-17,2026-02-28,2349000,281880,2630880
O-01465,F-00734,2025A,2025-02-16,2025-09-30,321000,38520,359520
O-01466,F-00735,2025B,2025-07-26,2026-02-28,388000,46560,434560
O-01467,F-00735,2026A,2026-02-03,2026-09-30,1668000,200160,1868160
O-01468,F-00736,2026A,2026-01-25,2026-09-30,203000,24360,227360
O-01469,F-00736,2025B,2025-08-07,2026-02-28,1004000,120480,1124480
O-01470,F-00736,2025A,2025-01-25,2025-09-30,3390500,406860,3797360
O-01471,F-00737,2025A,2025-02-02,2025-09-30,3364000,403680,3767680
O-01472,F-00737,2025B,2025-07-12,2026-02-28,3048000,365760,3413760
O-01473,F-00738,2025A,2025-02-12,2025-09-30,75500,9060,84560
O-01474,F-00738,2025B,2025-07-15,2026-02-28,4190500,502860,4693360
O-01475,F-00739,2025B,2025-07-05,2026-02-28,476000,57120,533120
O-01476,F-00740,2025A,2025-02-09,2025-09-30,1305000,156600,1461600
O-01477,F-00741,2025A,2025-01-31,2025-09-30,1970000,236400,2206400
O-01478,F-00742,2025B,2025-07-14,2026-02-28,2337500,280500,2618000
O-01479,F-00742,2026A,2026-02-05,2026-09-30,1662000,199440,1861440
O-01480,F-00743,2025A,2025-01-26,2025-09-30,2192000,263040,2455040
O-01481,F-00743,2025B,2025-07-31,2026-02-28,1810000,217200,2027200
O-01482,F-00744,2025B,2025-07-27,2026-02-28,2683500,322020,3005520
O-01483,F-00744,2025A,2025-01-25,2025-09-30,1887500,226500,2114000
O-01484,F-00745,2025B,2025-07-31,2026-02-28,1098000,131760,1229760
O-01485,F-00745,2026A,2026-02-01,2026-09-30,1332000,159840,1491840
O-01486,F-00745,2025A,2025-02-21,2025-09-30,139500,16740,156240
O-01487,F-00746,2025A,2025-02-19,2025-09-30,749000,89880,838880
O-01488,F-00746,2026A,2026-02-04,2026-09-30,2691000,322920,3013920
O-01489,F-00746,2025B,2025-07-08,2026-02-28,1686000,202320,1888320
O-01490,F-00747,2025B,2025-07-05,2026-02-28,993500,119220,1112720
O-01491,F-00748,2026A,2026-02-05,2026-09-30,567500,68100,635600
O-01492,F-00748,2025A,2025-01-26,2025-09-30,2415500,289860,2705360
O-01493,F-00748,2025B,2025-08-06,2026-02-28,226500,27180,253680
O-01494,F-00749,2025B,2025-07-28,2026-02-28,706000,84720,790720
O-01495,F-00749,2025A,2025-02-20,2025-09-30,1271000,152520,1423520
O-01496,F-00749,2026A,2026-01-21,2026-09-30,2322500,278700,2601200
O-01497,F-00750,2025A,2025-01-16,2025-09-30,3958000,474960,4432960
O-01498,F-00751,2026A,2026-02-04,2026-09-30,2084500,250140,2334640
O-01499,F-00752,2025B,2025-08-04,2026-02-28,1784500,214140,1998640
O-01500,F-00753,2026A,2026-01-30,2026-09-30,856000,102720,958720
O-01501,F-00753,2025A,2025-02-04,2025-09-30,305000,36600,341600
O-01502,F-00753,2025B,2025-07-26,2026-02-28,2450500,294060,2744560
O-01503,F-00754,2025B,2025-07-01,2026-02-28,146000,17520,163520
O-01504,F-00754,2025A,2025-02-17,2025-09-30,1166500,139980,1306480
O-01505,F-00755,2025B,2025-07-18,2026-02-28,1791000,214920,2005920
O-01506,F-00756,2025B,2025-07-03,2026-02-28,1997500,239700,2237200
O-01507,F-00757,2025A,2025-02-10,2025-09-30,465000,55800,520800
O-01508,F-00757,2026A,2026-02-08,2026-09-30,1885000,226200,2111200
O-01509,F-00757,2025B,2025-07-05,2026-02-28,3569000,428280,3997280
O-01510,F-00758,2025A,2025-01-28,2025-09-30,902000,108240,1010240
O-01511,F-00758,2025B,2025-07-31,2026-02-28,1494000,179280,1673280
O-01512,F-00758,2026A,2026-02-11,2026-09-30,1684000,202080,1886080
O-01513,F-00759,2025A,2025-02-05,2025-09-30,2882000,345840,3227840
O-01514,F-00759,2025B,2025-07-24,2026-02-28,3440000,412800,3852800
O-01515,F-00759,2026A,2026-01-30,2026-09-30,1894000,227280,2121280
O-01516,F-00760,2026A,2026-01-21,2026-09-30,896000,107520,1003520
O-01517,F-00760,2025B,2025-07-29,2026-02-28,3537500,424500,3962000
O-01518,F-00760,2025A,2025-01-29,2025-09-30,690000,82800,772800
O-01519,F-00761,2025A,2025-02-08,2025-09-30,1476000,177120,1653120
O-01520,F-00762,2025A,2025-02-08,2025-09-30,2736000,328320,3064320
O-01521,F-00762,2025B,2025-08-10,2026-02-28,2810000,337200,3147200
O-01522,F-00762,2026A,2026-02-21,2026-09-30,574000,68880,642880
O-01523,F-00763,2026A,2026-02-13,2026-09-30,687000,82440,769440
O-01524,F-00764,2025B,2025-07-23,2026-02-28,1129000,135480,1264480
O-01525,F-00765,2025A,2025-01-22,2025-09-30,1979000,237480,2216480
O-01526,F-00766,2026A,2026-02-14,2026-09-30,1008500,121020,1129520
O-01527,F-00767,2025B,2025-07-07,2026-02-28,527000,63240,590240
O-01528,F-00767,2026A,2026-02-13,2026-09-30,232500,27900,260400
O-01529,F-00768,2026A,2026-01-16,2026-09-30,2347000,281640,2628640
O-01530,F-00769,2025B,2025-07-17,2026-02-28,722000,86640,808640
O-01531,F-00770,2026A,2026-02-12,2026-09-30,2464000,295680,2759680
O-01532,F-00770,2025A,2025-02-23,2025-09-30,1850000,222000,2072000
O-01533,F-00771,2025A,2025-01-17,2025-09-30,2145000,257400,2402400
O-01534,F-00772,2025A,2025-01-31,2025-09-30,2180000,261600,2441600
O-01535,F-00772,2026A,2026-01-12,2026-09-30,352500,42300,394800
O-01536,F-00773,2025B,2025-07-01,2026-02-28,817000,98040,915040
O-01537,F-00773,2026A,2026-02-02,2026-09-30,1722000,206640,1928640
O-01538,F-00774,2025A,2025-01-28,2025-09-30,2146000,257520,2403520
O-01539,F-00775,2025B,2025-07-13,2026-02-28,312500,37500,350000
O-01540,F-00775,2026A,2026-02-05,2026-09-30,1059000,127080,1186080
O-01541,F-00776,2025B,2025-07-24,2026-02-28,703000,84360,787360
O-01542,F-00776,2025A,2025-01-16,2025-09-30,1390000,166800,1556800
O-01543,F-00777,2026A,2026-01-26,2026-09-30,214000,25680,239680
O-01544,F-00777,2025A,2025-01-15,2025-09-30,4148000,497760,4645760
O-01545,F-00777,2025B,2025-07-12,2026-02-28,876000,105120,981120
O-01546,F-00778,2025B,2025-07-20,2026-02-28,661000,79320,740320
O-01547,F-00778,2025A,2025-02-20,2025-09-30,73000,8760,81760
O-01548,F-00778,2026A,2026-02-17,2026-09-30,744500,89340,833840
O-01549,F-00779,2026A,2026-01-27,2026-09-30,2403000,288360,2691360
O-01550,F-00780,2026A,2026-01-25,2026-09-30,1615500,193860,1809360
O-01551,F-00781,2025B,2025-08-07,2026-02-28,810000,97200,907200
O-01552,F-00781,2026A,2026-02-05,2026-09-30,2927000,351240,3278240
O-01553,F-00781,2025A,2025-01-26,2025-09-30,562500,67500,630000
O-01554,F-00782,2025A,2025-02-07,2025-09-30,1605000,192600,1797600
O-01555,F-00782,2025B,2025-07-24,2026-02-28,1826000,219120,2045120
O-01556,F-00782,2026A,2026-01-20,2026-09-30,1395000,167400,1562400
O-01557,F-00783,2025A,2025-01-21,2025-09-30,1947000,233640,2180640
O-01558,F-00783,2025B,2025-07-22,2026-02-28,2045000,245400,2290400
O-01559,F-00783,2026A,2026-02-19,2026-09-30,862500,103500,966000
O-01560,F-00784,2026A,2026-02-20,2026-09-30,562000,67440,629440
O-01561,F-00784,2025B,2025-08-05,2026-02-28,1108000,132960,1240960
O-01562,F-00785,2025B,2025-07-27,2026-02-28,3550000,426000,3976000
O-01563,F-00785,2025A,2025-02-08,2025-09-30,2052000,246240,2298240
O-01564,F-00786,2025A,2025-02-13,2025-09-30,628000,75360,703360
O-01565,F-00787,2025B,2025-07-20,2026-02-28,1676000,201120,1877120
O-01566,F-00788,2026A,2026-02-18,2026-09-30,817500,98100,915600
O-01567,F-00788,2025A,2025-01-27,2025-09-30,1849000,221880,2070880
O-01568,F-00789,2025B,2025-07-07,2026-02-28,697000,83640,780640
O-01569,F-00789,2025A,2025-02-17,2025-09-30,2120000,254400,2374400
O-01570,F-00789,2026A,2026-01-23,2026-09-30,1167000,140040,1307040
O-01571,F-00790,2025B,2025-08-07,2026-02-28,971000,116520,1087520
O-01572,F-00790,2026A,2026-02-20,2026-09-30,442000,53040,495040
O-01573,F-00790,2025A,2025-01-18,2025-09-30,2141000,256920,2397920
O-01574,F-00791,2026A,2026-02-08,2026-09-30,1919000,230280,2149280
O-01575,F-00792,2025A,2025-02-19,2025-09-30,1965000,235800,2200800
O-01576,F-00793,2026A,2026-02-10,2026-09-30,1132000,135840,1267840
O-01577,F-00793,2025B,2025-07-09,2026-02-28,1810000,217200,2027200
O-01578,F-00793,2025A,2025-01-31,2025-09-30,800000,96000,896000
O-01579,F-00794,2025A,2025-02-02,2025-09-30,649000,77880,726880
O-01580,F-00794,2026A,2026-01-29,2026-09-30,1068000,128160,1196160
O-01581,F-00795,2025A,2025-02-13,2025-09-30,802000,96240,898240
O-01582,F-00795,2025B,2025-07-23,2026-02-28,1449500,173940,1623440
O-01583,F-00795,2026A,2026-01-27,2026-09-30,1040000,124800,1164800
O-01584,F-00796,2026A,2026-01-20,2026-09-30,1387000,166440,1553440
O-01585,F-00796,2025A,2025-01-20,2025-09-30,1175000,141000,1316000
O-01586,F-00797,2025B,2025-07-30,2026-02-28,727000,87240,814240
O-01587,F-00797,2026A,2026-02-17,2026-09-30,1761000,211320,1972320
O-01588,F-00798,2026A,2026-01-22,2026-09-30,1815000,217800,2032800
O-01589,F-00798,2025B,2025-07-21,2026-02-28,1222500,146700,1369200
O-01590,F-00798,2025A,2025-02-24,2025-09-30,1127000,135240,1262240
O-01591,F-00799,2025B,2025-08-02,2026-02-28,2295000,275400,2570400
O-01592,F-00799,2025A,2025-01-26,2025-09-30,2400000,288000,2688000
O-01593,F-00799,2026A,2026-01-27,2026-09-30,714000,85680,799680
O-01594,F-00800,2025B,2025-08-06,2026-02-28,2001000,240120,2241120
O-01595,F-00800,2025A,2025-02-06,2025-09-30,689000,82680,771680
O-01596,F-00800,2026A,2026-01-12,2026-09-30,690000,82800,772800
O-01597,F-00801,2025A,2025-02-04,2025-09-30,1436000,172320,1608320
O-01598,F-00801,2025B,2025-07-06,2026-02-28,1720000,206400,1926400
O-01599,F-00802,2026A,2026-02-10,2026-09-30,2104000,252480,2356480
O-01600,F-00803,2026A,2026-01-16,2026-09-30,1417500,170100,1587600
O-01601,F-00804,2025A,2025-02-05,2025-09-30,2011000,241320,2252320
O-01602,F-00804,2026A,2026-02-06,2026-09-30,826000,99120,925120
O-01603,F-00804,2025B,2025-07-07,2026-02-28,1124000,134880,1258880
O-01604,F-00805,2026A,2026-01-15,2026-09-30,627000,75240,702240
O-01605,F-00805,2025B,2025-08-05,2026-02-28,2761000,331320,3092320
O-01606,F-00806,2025A,2025-01-16,2025-09-30,2879000,345480,3224480
O-01607,F-00807,2025B,2025-08-01,2026-02-28,1967000,236040,2203040
O-01608,F-00807,2025A,2025-02-17,2025-09-30,1118000,134160,1252160
O-01609,F-00808,2026A,2026-01-20,2026-09-30,2837000,340440,3177440
O-01610,F-00808,2025A,2025-01-22,2025-09-30,3443000,413160,3856160
O-01611,F-00808,2025B,2025-08-03,2026-02-28,1646000,197520,1843520
O-01612,F-00809,2025B,2025-07-11,2026-02-28,2996000,359520,3355520
O-01613,F-00810,2026A,2026-01-25,2026-09-30,3155000,378600,3533600
O-01614,F-00811,2026A,2026-01-16,2026-09-30,907500,108900,1016400
O-01615,F-00811,2025A,2025-01-17,2025-09-30,1964000,235680,2199680
O-01616,F-00812,2025B,2025-08-05,2026-02-28,1113000,133560,1246560
O-01617,F-00812,2025A,2025-02-05,2025-09-30,2505000,300600,2805600
O-01618,F-00813,2025B,2025-07-18,2026-02-28,2583000,309960,2892960
O-01619,F-00814,2025A,2025-02-09,2025-09-30,1798000,215760,2013760
O-01620,F-00814,2025B,2025-07-08,2026-02-28,828000,99360,927360
O-01621,F-00815,2025B,2025-07-07,2026-02-28,2102000,252240,2354240
O-01622,F-00815,2026A,2026-02-16,2026-09-30,352500,42300,394800
O-01623,F-00815,2025A,2025-01-18,2025-09-30,459000,55080,514080
O-01624,F-00816,2026A,2026-02-18,2026-09-30,1506000,180720,1686720
O-01625,F-00817,2026A,2026-02-08,2026-09-30,1285000,154200,1439200
O-01626,F-00817,2025A,2025-01-18,2025-09-30,2523500,302820,2826320
O-01627,F-00818,2025B,2025-07-02,2026-02-28,2531000,303720,2834720
O-01628,F-00818,2026A,2026-02-21,2026-09-30,555000,66600,621600
O-01629,F-00819,2026A,2026-01-23,2026-09-30,2982000,357840,3339840
O-01630,F-00820,2025A,2025-02-17,2025-09-30,917000,110040,1027040
O-01631,F-00821,2026A,2026-01-15,2026-09-30,3659000,439080,4098080
O-01632,F-00821,2025B,2025-07-11,2026-02-28,226500,27180,253680
O-01633,F-00821,2025A,2025-02-18,2025-09-30,889500,106740,996240
O-01634,F-00822,2025A,2025-02-03,2025-09-30,3138000,376560,3514560
O-01635,F-00823,2025B,2025-07-16,2026-02-28,2054000,246480,2300480
O-01636,F-00823,2026A,2026-02-18,2026-09-30,3268000,392160,3660160
O-01637,F-00824,2025A,2025-01-31,2025-09-30,1222500,146700,1369200
O-01638,F-00824,2026A,2026-01-17,2026-09-30,974000,116880,1090880
O-01639,F-00824,2025B,2025-07-02,2026-02-28,1770500,212460,1982960
O-01640,F-00825,2025B,2025-07-07,2026-02-28,282000,33840,315840
O-01641,F-00825,2026A,2026-02-14,2026-09-30,1174000,140880,1314880
O-01642,F-00826,2026A,2026-01-28,2026-09-30,2681500,321780,3003280
O-01643,F-00826,2025A,2025-01-20,2025-09-30,544000,65280,609280
O-01644,F-00826,2025B,2025-07-02,2026-02-28,204500,24540,229040
O-01645,F-00827,2026A,2026-01-18,2026-09-30,1140000,136800,1276800
O-01646,F-00828,2025B,2025-08-03,2026-02-28,1431000,171720,1602720
O-01647,F-00828,2025A,2025-02-23,2025-09-30,3385500,406260,3791760
O-01648,F-00829,2025B,2025-08-04,2026-02-28,861000,103320,964320
O-01649,F-00829,2025A,2025-01-19,2025-09-30,1911000,229320,2140320
O-01650,F-00830,2025A,2025-01-21,2025-09-30,770000,92400,862400
O-01651,F-00830,2025B,2025-07-13,2026-02-28,336000,40320,376320
O-01652,F-00830,2026A,2026-01-21,2026-09-30,1298000,155760,1453760
O-01653,F-00831,2026A,2026-02-06,2026-09-30,1491000,178920,1669920
O-01654,F-00832,2026A,2026-02-16,2026-09-30,1977000,237240,2214240
O-01655,F-00833,2025B,2025-07-10,2026-02-28,1241000,148920,1389920
O-01656,F-00833,2026A,2026-01-30,2026-09-30,232000,27840,259840
O-01657,F-00834,2025A,2025-02-05,2025-09-30,1468000,176160,1644160
O-01658,F-00834,2026A,2026-02-02,2026-09-30,2203000,264360,2467360
O-01659,F-00835,2026A,2026-02-19,2026-09-30,963000,115560,1078560
O-01660,F-00835,2025B,2025-07-25,2026-02-28,3543000,425160,3968160
O-01661,F-00836,2025B,2025-07-01,2026-02-28,744500,89340,833840
O-01662,F-00837,2025A,2025-02-10,2025-09-30,2085000,250200,2335200
O-01663,F-00838,2025A,2025-02-06,2025-09-30,1130000,135600,1265600
O-01664,F-00839,2025B,2025-07-29,2026-02-28,2267500,272100,2539600
O-01665,F-00840,2025A,2025-01-21,2025-09-30,756500,90780,847280
