order_item_id,order_id,product_id,quantity,unit_price_cents,line_total_cents
I-005659,O-01607,P-05,2,520000,1040000
I-005660,O-01608,P-06,3,341000,1023000
I-005661,O-01608,P-09,2,47500,95000
I-005662,O-01609,P-04,3,625000,1875000
I-005663,O-01609,P-07,1,280000,280000
I-005664,O-01609,P-06,2,341000,682000
I-005665,O-01610,P-03,3,62000,186000
I-005666,O-01610,P-07,1,280000,280000
I-005667,O-01610,P-04,3,625000,1875000
I-005668,O-01610,P-06,2,341000,682000
I-005669,O-01610,P-02,2,210000,420000
I-005670,O-01611,P-02,1,210000,210000
I-005671,O-01611,P-04,2,625000,1250000
I-005672,O-01611,P-03,3,62000,186000
I-005673,O-01612,P-09,2,47500,95000
I-005674,O-01612,P-07,3,280000,840000
I-005675,O-01612,P-03,3,62000,186000
I-005676,O-01612,P-04,3,625000,1875000
I-005677,O-01613,P-01,3,45000,135000
I-005678,O-01613,P-04,2,625000,1250000
I-005679,O-01613,P-05,3,520000,1560000
I-005680,O-01613,P-02,1,210000,210000
I-005681,O-01614,P-01,3,45000,135000
I-005682,O-01614,P-02,3,210000,630000
I-005683,O-01614,P-09,3,47500,142500
I-005684,O-01615,P-07,1,280000,280000
I-005685,O-01615,P-08,1,36000,36000
I-005686,O-01615,P-04,1,625000,625000
I-005687,O-01615,P-06,3,341000,1023000
I-005688,O-01616,P-06,3,341000,1023000
I-005689,O-01616,P-01,2,45000,90000
I-005690,O-01617,P-03,2,62000,124000
I-005691,O-01617,P-04,2,625000,1250000
I-005692,O-01617,P-08,3,36000,108000
I-005693,O-01617,P-06,3,341000,1023000
I-005694,O-01618,P-05,3,520000,1560000
I-005695,O-01618,P-06,3,341000,1023000
I-005696,O-01619,P-10,1,28000,28000
I-005697,O-01619,P-05,1,520000,520000
I-005698,O-01619,P-04,2,625000,1250000
I-005699,O-01620,P-07,1,280000,280000
I-005700,O-01620,P-10,2,28000,56000
I-005701,O-01620,P-02,2,210000,420000
I-005702,O-01620,P-08,2,36000,72000
I-005703,O-01621,P-04,2,625000,1250000
I-005704,O-01621,P-08,3,36000,108000
I-005705,O-01621,P-06,2,341000,682000
I-005706,O-01621,P-03,1,62000,62000
I-005707,O-01622,P-09,3,47500,142500
I-005708,O-01622,P-02,1,210000,210000
I-005709,O-01623,P-06,1,341000,341000
I-005710,O-01623,P-03,1,62000,62000
I-005711,O-01623,P-10,2,28000,56000
I-005712,O-01624,P-07,3,280000,840000
I-005713,O-01624,P-01,2,45000,90000
I-005714,O-01624,P-10,2,28000,56000
I-005715,O-01624,P-05,1,520000,520000
I-005716,O-01625,P-02,3,210000,630000
I-005717,O-01625,P-09,2,47500,95000
I-005718,O-01625,P-07,2,280000,560000
I-005719,O-01626,P-09,1,47500,47500
I-005720,O-01626,P-07,3,280000,840000
I-005721,O-01626,P-01,1,45000,45000
I-005722,O-01626,P-06,1,341000,341000
I-005723,O-01626,P-04,2,625000,1250000
I-005724,O-01627,P-01,3,45000,135000
I-005725,O-01627,P-06,1,341000,341000
I-005726,O-01627,P-10,2,28000,56000
I-005727,O-01627,P-04,3,625000,1875000
I-005728,O-01627,P-03,2,62000,124000
I-005729,O-01628,P-01,3,45000,135000
I-005730,O-01628,P-02,2,210000,420000
I-005731,O-01629,P-10,3,28000,84000
I-005732,O-01629,P-06,3,341000,1023000
I-005733,O-01629,P-04,3,625000,1875000
I-005734,O-01630,P-10,3,28000,84000
I-005735,O-01630,P-06,1,341000,341000
I-005736,O-01630,P-02,2,210000,420000
I-005737,O-01630,P-08,2,36000,72000
I-005738,O-01631,P-03,1,62000,62000
I-005739,O-01631,P-08,2,36000,72000
I-005740,O-01631,P-01,2,45000,90000
I-005741,O-01631,P-05,3,520000,1560000
I-005742,O-01631,P-04,3,625000,1875000
I-005743,O-01632,P-10,3,28000,84000
I-005744,O-01632,P-09,3,47500,142500
I-005745,O-01633,P-05,1,520000,520000
I-005746,O-01633,P-09,3,47500,142500
I-005747,O-01633,P-01,3,45000,135000
I-005748,O-01633,P-08,1,36000,36000
I-005749,O-01633,P-10,2,28000,56000
I-005750,O-01634,P-06,3,341000,1023000
I-005751,O-01634,P-01,3,45000,135000
I-005752,O-01634,P-05,3,520000,1560000
I-005753,O-01634,P-02,2,210000,420000
I-005754,O-01635,P-10,3,28000,84000
I-005755,O-01635,P-04,3,625000,1875000
I-005756,O-01635,P-09,2,47500,95000
I-005757,O-01636,P-08,2,36000,72000
I-005758,O-01636,P-07,2,280000,560000
I-005759,O-01636,P-04,3,625000,1875000
I-005760,O-01636,P-06,1,341000,341000
I-005761,O-01636,P-02,2,210000,420000
I-005762,O-01637,P-09,1,47500,47500
I-005763,O-01637,P-06,3,341000,1023000
I-005764,O-01637,P-10,1,28000,28000
I-005765,O-01637,P-03,2,62000,124000
I-005766,O-01638,P-09,2,47500,95000
I-005767,O-01638,P-01,3,45000,135000
I-005768,O-01638,P-06,2,341000,682000
I-005769,O-01638,P-03,1,62000,62000
I-005770,O-01639,P-10,1,28000,28000
I-005771,O-01639,P-07,2,280000,560000
I-005772,O-01639,P-09,3,47500,142500
I-005773,O-01639,P-05,2,520000,1040000
I-005774,O-01640,P-02,1,210000,210000
I-005775,O-01640,P-08,2,36000,72000
I-005776,O-01641,P-10,2,28000,56000
I-005777,O-01641,P-06,3,341000,1023000
I-005778,O-01641,P-09,2,47500,95000
I-005779,O-01642,P-05,2,520000,1040000
I-005780,O-01642,P-09,1,47500,47500
I-005781,O-01642,P-03,2,62000,124000
I-005782,O-01642,P-02,3,210000,630000
I-005783,O-01642,P-07,3,280000,840000
I-005784,O-01643,P-03,2,62000,124000
I-005785,O-01643,P-02,2,210000,420000
I-005786,O-01644,P-09,3,47500,142500
I-005787,O-01644,P-03,1,62000,62000
I-005788,O-01645,P-01,1,45000,45000
I-005789,O-01645,P-06,3,341000,1023000
I-005790,O-01645,P-08,2,36000,72000
I-005791,O-01646,P-10,2,28000,56000
I-005792,O-01646,P-02,3,210000,630000
I-005793,O-01646,P-07,1,280000,280000
I-005794,O-01646,P-03,2,62000,124000
I-005795,O-01646,P-06,1,341000,341000
I-005796,O-01647,P-02,2,210000,420000
I-005797,O-01647,P-08,3,36000,108000
I-005798,O-01647,P-04,3,625000,1875000
I-005799,O-01647,P-09,3,47500,142500
I-005800,O-01647,P-07,3,280000,840000
I-005801,O-01648,P-06,1,341000,341000
I-005802,O-01648,P-05,1,520000,520000
I-005803,O-01649,P-04,3,625000,1875000
I-005804,O-01649,P-08,1,36000,36000
I-005805,O-01650,P-01,3,45000,135000
I-005806,O-01650,P-10,3,28000,84000
I-005807,O-01650,P-02,1,210000,210000
I-005808,O-01650,P-06,1,341000,341000
I-005809,O-01651,P-07,1,280000,280000
I-005810,O-01651,P-10,2,28000,56000
I-005811,O-01652,P-05,2,520000,1040000
I-005812,O-01652,P-08,2,36000,72000
I-005813,O-01652,P-03,3,62000,186000
I-005814,O-01653,P-02,3,210000,630000
I-005815,O-01653,P-06,1,341000,341000
I-005816,O-01653,P-05,1,520000,520000
I-005817,O-01654,P-05,3,520000,1560000
I-005818,O-01654,P-10,2,28000,56000
I-005819,O-01654,P-07,1,280000,280000
I-005820,O-01654,P-01,1,45000,45000
I-005821,O-01654,P-08,1,36000,36000
I-005822,O-01655,P-03,2,62000,124000
I-005823,O-01655,P-02,2,210000,420000
I-005824,O-01655,P-08,2,36000,72000
I-005825,O-01655,P-04,1,625000,625000
I-005826,O-01656,P-08,3,36000,108000
I-005827,O-01656,P-03,2,62000,124000
I-005828,O-01657,P-08,3,36000,108000
I-005829,O-01657,P-05,1,520000,520000
I-005830,O-01657,P-07,3,280000,840000
I-005831,O-01658,P-06,3,341000,1023000
I-005832,O-01658,P-05,2,520000,1040000
I-005833,O-01658,P-01,1,45000,45000
I-005834,O-01658,P-09,2,47500,95000
I-005835,O-01659,P-09,2,47500,95000
I-005836,O-01659,P-03,1,62000,62000
I-005837,O-01659,P-07,2,280000,560000
I-005838,O-01659,P-02,1,210000,210000
I-005839,O-01659,P-08,1,36000,36000
I-005840,O-01660,P-10,3,28000,84000
I-005841,O-01660,P-06,2,341000,682000
I-005842,O-01660,P-07,3,280000,840000
I-005843,O-01660,P-04,3,625000,1875000
I-005844,O-01660,P-03,1,62000,62000
I-005845,O-01661,P-08,2,36000,72000
I-005846,O-01661,P-04,1,625000,625000
I-005847,O-01661,P-09,1,47500,47500
I-005848,O-01662,P-04,3,625000,1875000
I-005849,O-01662,P-02,1,210000,210000
I-005850,O-01663,P-01,2,45000,90000
I-005851,O-01663,P-05,2,520000,1040000
I-005852,O-01664,P-04,3,625000,1875000
I-005853,O-01664,P-09,1,47500,47500
I-005854,O-01664,P-02,1,210000,210000
I-005855,O-01664,P-01,3,45000,135000
I-005856,O-01665,P-04,1,625000,625000
I-005857,O-01665,P-10,3,28000,84000
I-005858,O-01665,P-09,1,47500,47500
I-005859,O-01666,P-10,3,28000,84000
I-005860,O-01666,P-09,1,47500,47500
I-005861,O-01666,P-07,2,280000,560000
I-005862,O-01667,P-04,1,625000,625000
I-005863,O-01667,P-08,2,36000,72000
I-005864,O-01667,P-01,2,45000,90000
I-005865,O-01667,P-09,3,47500,142500
I-005866,O-01667,P-10,1,28000,28000
I-005867,O-01668,P-07,2,280000,560000
I-005868,O-01668,P-04,1,625000,625000
I-005869,O-01668,P-02,1,210000,210000
I-005870,O-01668,P-01,3,45000,135000
I-005871,O-01669,P-01,2,45000,90000
I-005872,O-01669,P-05,2,520000,1040000
I-005873,O-01670,P-02,3,210000,630000
I-005874,O-01670,P-09,1,47500,47500
I-005875,O-01671,P-01,1,45000,45000
I-005876,O-01671,P-03,3,62000,186000
I-005877,O-01671,P-10,1,28000,28000
I-005878,O-01672,P-03,3,62000,186000
I-005879,O-01672,P-02,2,210000,420000
I-005880,O-01672,P-09,3,47500,142500
I-005881,O-01672,P-07,1,280000,280000
I-005882,O-01673,P-09,3,47500,142500
I-005883,O-01673,P-02,3,210000,630000
I-005884,O-01674,P-07,3,280000,840000
I-005885,O-01674,P-08,1,36000,36000
I-005886,O-01674,P-02,1,210000,210000
I-005887,O-01675,P-02,2,210000,420000
I-005888,O-01675,P-01,3,45000,135000
I-005889,O-01675,P-06,2,341000,682000
I-005890,O-01676,P-02,2,210000,420000
I-005891,O-01676,P-04,2,625000,1250000
I-005892,O-01676,P-10,2,28000,56000
I-005893,O-01676,P-01,2,45000,90000
I-005894,O-01676,P-06,2,341000,682000
I-005895,O-01677,P-09,2,47500,95000
I-005896,O-01677,P-05,1,520000,520000
I-005897,O-01677,P-10,2,28000,56000
I-005898,O-01678,P-05,2,520000,1040000
I-005899,O-01678,P-02,2,210000,420000
I-005900,O-01678,P-01,1,45000,45000
I-005901,O-01678,P-04,3,625000,1875000
I-005902,O-01678,P-09,3,47500,142500
I-005903,O-01679,P-07,1,280000,280000
I-005904,O-01679,P-01,1,45000,45000
I-005905,O-01679,P-05,1,520000,520000
I-005906,O-01680,P-06,1,341000,341000
I-005907,O-01680,P-02,1,210000,210000
I-005908,O-01681,P-09,2,47500,95000
I-005909,O-01681,P-07,3,280000,840000
I-005910,O-01682,P-10,2,28000,56000
I-005911,O-01682,P-09,2,47500,95000
I-005912,O-01682,P-06,2,341000,682000
I-005913,O-01682,P-04,3,625000,1875000
I-005914,O-01683,P-06,3,341000,1023000
I-005915,O-01683,P-02,1,210000,210000
I-005916,O-01683,P-07,2,280000,560000
I-005917,O-01684,P-03,2,62000,124000
I-005918,O-01684,P-01,1,45000,45000
I-005919,O-01685,P-02,2,210000,420000
I-005920,O-01685,P-04,3,625000,1875000
I-005921,O-01686,P-01,2,45000,90000
I-005922,O-01686,P-07,1,280000,280000
I-005923,O-01686,P-06,3,341000,1023000
I-005924,O-01686,P-03,1,62000,62000
I-005925,O-01687,P-01,3,45000,135000
I-005926,O-01687,P-10,2,28000,56000
I-005927,O-01687,P-02,1,210000,210000
I-005928,O-01688,P-04,3,625000,1875000
I-005929,O-01688,P-10,1,28000,28000
I-005930,O-01688,P-05,3,520000,1560000
I-005931,O-01688,P-07,2,280000,560000
I-005932,O-01688,P-02,3,210000,630000
I-005933,O-01689,P-08,3,36000,108000
I-005934,O-01689,P-02,3,210000,630000
I-005935,O-01690,P-05,1,520000,520000
I-005936,O-01690,P-07,2,280000,560000
I-005937,O-01690,P-04,1,625000,625000
I-005938,O-01690,P-02,1,210000,210000
I-005939,O-01691,P-05,2,520000,1040000
I-005940,O-01691,P-04,1,625000,625000
I-005941,O-01691,P-01,3,45000,135000
I-005942,O-01691,P-07,1,280000,280000
I-005943,O-01691,P-02,3,210000,630000
I-005944,O-01692,P-06,1,341000,341000
I-005945,O-01692,P-03,1,62000,62000
I-005946,O-01692,P-10,3,28000,84000
I-005947,O-01693,P-07,3,280000,840000
I-005948,O-01693,P-06,1,341000,341000
I-005949,O-01693,P-10,2,28000,56000
I-005950,O-01693,P-01,2,45000,90000
I-005951,O-01694,P-05,3,520000,1560000
I-005952,O-01694,P-06,3,341000,1023000
I-005953,O-01694,P-07,3,280000,840000
I-005954,O-01695,P-02,1,210000,210000
I-005955,O-01695,P-03,1,62000,62000
I-005956,O-01696,P-04,2,625000,1250000
I-005957,O-01696,P-08,1,36000,36000
I-005958,O-01697,P-09,1,47500,47500
I-005959,O-01697,P-02,3,210000,630000
I-005960,O-01698,P-07,2,280000,560000
I-005961,O-01698,P-05,1,520000,520000
I-005962,O-01698,P-08,2,36000,72000
I-005963,O-01698,P-01,3,45000,135000
I-005964,O-01699,P-01,3,45000,135000
I-005965,O-01699,P-02,1,210000,210000
I-005966,O-01699,P-08,3,36000,108000
I-005967,O-01700,P-02,1,210000,210000
I-005968,O-01700,P-08,3,36000,108000
I-005969,O-01700,P-06,1,341000,341000
I-005970,O-01700,P-05,2,520000,1040000
I-005971,O-01700,P-03,2,62000,124000
I-005972,O-01701,P-08,3,36000,108000
I-005973,O-01701,P-07,2,280000,560000
I-005974,O-01701,P-04,1,625000,625000
I-005975,O-01701,P-06,2,341000,682000
I-005976,O-01701,P-10,2,28000,56000
I-005977,O-01702,P-02,2,210000,420000
I-005978,O-01702,P-07,2,280000,560000
I-005979,O-01702,P-10,2,28000,56000
I-005980,O-01703,P-07,2,280000,560000
I-005981,O-01703,P-10,2,28000,56000
I-005982,O-01703,P-06,1,341000,341000
I-005983,O-01703,P-03,2,62000,124000
I-005984,O-01704,P-02,2,210000,420000
I-005985,O-01704,P-07,3,280000,840000
I-005986,O-01704,P-01,1,45000,45000
I-005987,O-01705,P-04,1,625000,625000
I-005988,O-01705,P-02,3,210000,630000
I-005989,O-01705,P-10,1,28000,28000
I-005990,O-01705,P-09,1,47500,47500
I-005991,O-01706,P-09,2,47500,95000
I-005992,O-01706,P-10,1,28000,28000
I-005993,O-01706,P-07,2,280000,560000
I-005994,O-01707,P-03,2,62000,124000
I-005995,O-01707,P-07,1,280000,280000
I-005996,O-01707,P-09,3,47500,142500
I-005997,O-01708,P-08,2,36000,72000
I-005998,O-01708,P-06,3,341000,1023000
I-005999,O-01708,P-02,2,210000,420000
I-006000,O-01708,P-01,2,45000,90000
I-006001,O-01709,P-07,1,280000,280000
I-006002,O-01709,P-06,3,341000,1023000
I-006003,O-01709,P-09,2,47500,95000
I-006004,O-01709,P-01,3,45000,135000
I-006005,O-01710,P-07,3,280000,840000
I-006006,O-01710,P-03,2,62000,124000
I-006007,O-01710,P-10,3,28000,84000
I-006008,O-01710,P-02,3,210000,630000
I-006009,O-01710,P-04,2,625000,1250000
I-006010,O-01711,P-04,3,625000,1875000
I-006011,O-01711,P-10,1,28000,28000
I-006012,O-01711,P-07,3,280000,840000
I-006013,O-01711,P-05,3,520000,1560000
I-006014,O-01712,P-06,2,341000,682000
I-006015,O-01712,P-03,1,62000,62000
I-006016,O-01713,P-07,2,280000,560000
I-006017,O-01713,P-05,2,520000,1040000
I-006018,O-01714,P-05,1,520000,520000
I-006019,O-01714,P-02,3,210000,630000
I-006020,O-01715,P-05,2,520000,1040000
I-006021,O-01715,P-03,3,62000,186000
I-006022,O-01716,P-03,1,62000,62000
I-006023,O-01716,P-05,3,520000,1560000
I-006024,O-01716,P-10,2,28000,56000
I-006025,O-01716,P-08,2,36000,72000
I-006026,O-01716,P-01,3,45000,135000
I-006027,O-01717,P-08,1,36000,36000
I-006028,O-01717,P-10,2,28000,56000
I-006029,O-01717,P-05,1,520000,520000
I-006030,O-01717,P-04,2,625000,1250000
I-006031,O-01718,P-09,3,47500,142500
I-006032,O-01718,P-07,2,280000,560000
I-006033,O-01719,P-02,1,210000,210000
I-006034,O-01719,P-08,2,36000,72000
I-006035,O-01720,P-02,1,210000,210000
I-006036,O-01720,P-01,1,45000,45000
I-006037,O-01720,P-08,2,36000,72000
I-006038,O-01721,P-01,3,45000,135000
I-006039,O-01721,P-03,2,62000,124000
I-006040,O-01721,P-04,2,625000,1250000
I-006041,O-01721,P-06,1,341000,341000
I-006042,O-01722,P-03,1,62000,62000
I-006043,O-01722,P-05,2,520000,1040000
I-006044,O-01722,P-09,2,47500,95000
I-006045,O-01723,P-05,3,520000,1560000
I-006046,O-01723,P-06,2,341000,682000
I-006047,O-01724,P-10,3,28000,84000
I-006048,O-01724,P-05,1,520000,520000
I-006049,O-01725,P-08,2,36000,72000
I-006050,O-01725,P-10,3,28000,84000
I-006051,O-01726,P-01,1,45000,45000
I-006052,O-01726,P-04,1,625000,625000
I-006053,O-01726,P-03,3,62000,186000
I-006054,O-01726,P-06,1,341000,341000
I-006055,O-01727,P-09,2,47500,95000
I-006056,O-01727,P-10,3,28000,84000
I-006057,O-01727,P-08,2,36000,72000
I-006058,O-01728,P-08,3,36000,108000
I-006059,O-01728,P-03,2,62000,124000
I-006060,O-01728,P-09,1,47500,47500
I-006061,O-01729,P-05,3,520000,1560000
I-006062,O-01729,P-09,1,47500,47500
I-006063,O-01729,P-06,1,341000,341000
I-006064,O-01730,P-01,2,45000,90000
I-006065,O-01730,P-06,1,341000,341000
I-006066,O-01730,P-02,3,210000,630000
I-006067,O-01730,P-09,2,47500,95000
I-006068,O-01731,P-09,3,47500,142500
I-006069,O-01731,P-01,2,45000,90000
I-006070,O-01731,P-07,1,280000,280000
I-006071,O-01731,P-04,2,625000,1250000
I-006072,O-01731,P-10,1,28000,28000
I-006073,O-01732,P-06,1,341000,341000
I-006074,O-01732,P-03,2,62000,124000
I-006075,O-01732,P-10,2,28000,56000
I-006076,O-01732,P-02,3,210000,630000
I-006077,O-01733,P-06,1,341000,341000
I-006078,O-01733,P-10,3,28000,84000
I-006079,O-01733,P-08,1,36000,36000
I-006080,O-01733,P-05,2,520000,1040000
I-006081,O-01733,P-07,2,280000,560000
I-006082,O-01734,P-02,2,210000,420000
I-006083,O-01734,P-08,3,36000,108000
I-006084,O-01734,P-10,1,28000,28000
I-006085,O-01735,P-07,1,280000,280000
I-006086,O-01735,P-08,2,36000,72000
I-006087,O-01735,P-03,2,62000,124000
I-006088,O-01736,P-04,3,625000,1875000
I-006089,O-01736,P-05,1,520000,520000
I-006090,O-01736,P-01,1,45000,45000
I-006091,O-01736,P-02,1,210000,210000
I-006092,O-01737,P-07,1,280000,280000
I-006093,O-01737,P-03,1,62000,62000
I-006094,O-01737,P-02,1,210000,210000
I-006095,O-01737,P-01,1,45000,45000
I-006096,O-01737,P-04,1,625000,625000
I-006097,O-01738,P-07,2,280000,560000
I-006098,O-01738,P-10,2,28000,56000
I-006099,O-01739,P-05,2,520000,1040000
I-006100,O-01739,P-10,2,28000,56000
I-006101,O-01740,P-01,2,45000,90000
I-006102,O-01740,P-05,1,520000,520000
I-006103,O-01740,P-09,2,47500,95000
I-006104,O-01740,P-10,2,28000,56000
I-006105,O-01741,P-05,2,520000,1040000
I-006106,O-01741,P-02,1,210000,210000
I-006107,O-01741,P-03,2,62000,124000
I-006108,O-01741,P-08,3,36000,108000
I-006109,O-01741,P-07,3,280000,840000
I-006110,O-01742,P-05,2,520000,1040000
I-006111,O-01742,P-06,3,341000,1023000
I-006112,O-01743,P-06,3,341000,1023000
I-006113,O-01743,P-04,3,625000,1875000
I-006114,O-01744,P-04,3,625000,1875000
I-006115,O-01744,P-03,2,62000,124000
I-006116,O-01744,P-08,3,36000,108000
I-006117,O-01744,P-06,2,341000,682000
I-006118,O-01744,P-10,1,28000,28000
I-006119,O-01745,P-07,1,280000,280000
I-006120,O-01745,P-04,3,625000,1875000
I-006121,O-01745,P-02,1,210000,210000
I-006122,O-01745,P-10,3,28000,84000
I-006123,O-01746,P-06,3,341000,1023000
I-006124,O-01746,P-07,3,280000,840000
I-006125,O-01747,P-08,2,36000,72000
I-006126,O-01747,P-05,2,520000,1040000
I-006127,O-01747,P-03,3,62000,186000
I-006128,O-01748,P-06,3,341000,1023000
I-006129,O-01748,P-05,3,520000,1560000
I-006130,O-01749,P-02,1,210000,210000
I-006131,O-01749,P-06,1,341000,341000
I-006132,O-01749,P-01,3,45000,135000
I-006133,O-01749,P-03,1,62000,62000
I-006134,O-01749,P-07,2,280000,560000
I-006135,O-01750,P-09,3,47500,142500
I-006136,O-01750,P-08,2,36000,72000
I-006137,O-01751,P-02,1,210000,210000
I-006138,O-01751,P-05,2,520000,1040000
I-006139,O-01752,P-03,3,62000,186000
I-006140,O-01752,P-05,2,520000,1040000
I-006141,O-01752,P-04,1,625000,625000
I-006142,O-01752,P-08,1,36000,36000
I-006143,O-01752,P-02,3,210000,630000
I-006144,O-01753,P-07,2,280000,560000
I-006145,O-01753,P-10,3,28000,84000
I-006146,O-01753,P-02,1,210000,210000
I-006147,O-01754,P-05,1,520000,520000
I-006148,O-01754,P-02,3,210000,630000
I-006149,O-01754,P-06,1,341000,341000
I-006150,O-01754,P-04,1,625000,625000
I-006151,O-01754,P-10,2,28000,56000
I-006152,O-01755,P-05,3,520000,1560000
I-006153,O-01755,P-06,1,341000,341000
I-006154,O-01755,P-09,3,47500,142500
I-006155,O-01756,P-06,3,341000,1023000
I-006156,O-01756,P-04,3,625000,1875000
I-006157,O-01756,P-07,2,280000,560000
I-006158,O-01756,P-09,1,47500,47500
I-006159,O-01756,P-03,3,62000,186000
I-006160,O-01757,P-02,1,210000,210000
I-006161,O-01757,P-04,1,625000,625000
I-006162,O-01758,P-10,3,28000,84000
I-006163,O-01758,P-06,2,341000,682000
I-006164,O-01758,P-02,1,210000,210000
I-006165,O-01759,P-08,2,36000,72000
I-006166,O-01759,P-01,2,45000,90000
I-006167,O-01759,P-03,1,62000,62000
I-006168,O-01760,P-10,3,28000,84000
I-006169,O-01760,P-08,2,36000,72000
I-006170,O-01760,P-01,2,45000,90000
I-006171,O-01760,P-04,2,625000,1250000
I-006172,O-01760,P-02,2,210000,420000
I-006173,O-01761,P-02,2,210000,420000
I-006174,O-01761,P-06,1,341000,341000
I-006175,O-01762,P-04,3,625000,1875000
I-006176,O-01762,P-03,1,62000,62000
I-006177,O-01763,P-10,1,28000,28000
I-006178,O-01763,P-04,3,625000,1875000
I-006179,O-01763,P-09,1,47500,47500
I-006180,O-01764,P-06,2,341000,682000
I-006181,O-01764,P-03,3,62000,186000
I-006182,O-01764,P-09,2,47500,95000
I-006183,O-01765,P-04,1,625000,625000
I-006184,O-01765,P-06,3,341000,1023000
I-006185,O-01765,P-07,3,280000,840000
I-006186,O-01765,P-09,1,47500,47500
I-006187,O-01765,P-10,1,28000,28000
I-006188,O-01766,P-02,2,210000,420000
I-006189,O-01766,P-07,1,280000,280000
I-006190,O-01767,P-09,2,47500,95000
I-006191,O-01767,P-02,2,210000,420000
I-006192,O-01767,P-05,3,520000,1560000
I-006193,O-01768,P-07,3,280000,840000
I-006194,O-01768,P-08,2,36000,72000
I-006195,O-01768,P-05,1,520000,520000
I-006196,O-01768,P-04,2,625000,1250000
I-006197,O-01768,P-02,2,210000,420000
I-006198,O-01769,P-05,3,520000,1560000
I-006199,O-01769,P-09,2,47500,95000
I-006200,O-01770,P-07,1,280000,280000
I-006201,O-01770,P-03,2,62000,124000
